"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83"
"HCC1954",0.111051524682234,0.0617936652855709,-0.103006341754202,0.137646740754487,-0.0964253511797522,0.0353915192345873,-0.172088707228947,0.00752089195953282,0.0276997750022639,0.0352554406046916,0.0197127229719296,0.187567531576117,-0.0916125695827728,-0.0692406315413871,0.15651183454389,-0.0970329374442598,-0.0495409923050808,0.0024445427203818,0.00444285661730071,0.0283272455791068,0.0357057294084529,0.0683072713314673,0.0762904750393968,-0.0594477752130407,-0.0966151070274151,-0.142348327583989,-0.123746535577776,-0.0331027533943704,-0.0360814071437674,0.0305725207174658,0.0808157203927622,0.0525335458740039,0.0664221351619651,-0.0497306777081321,0.035972163794825,0.112022900241726,0.162948508602533,-0.0707002784636934,-0.0120732325970131,0.0166460913348215,-0.105850603129903,0.106046392232151,-0.0140780867151073,-0.0513660806237619,0.0650087999348098,-0.107463737064315,0.0351121083226198,0.0629423851048235,-0.13627724494909,-0.0437860458432881,0.031444303099635,0.0419826218575651,-0.133430608649714,-0.264925908931666,-0.0907137145355616,0.000527172783304101,0.168777925123006,-0.0783118136664837,-0.190845062301775,0.065484705413179,-0.323227294624413,-0.0610640372562646,-0.148246198577247,0.447125629741543,-0.00397958118751711,0.014578581272952,0.0900742816586904,-0.0739479649133511,0.0527711642115528,-0.112226518857181,0.0705270116518372,0.196742043921869,-0.0106889530706628,-0.0927180669336256,-0.113086724180478,-0.0796366471032205,0.0711566053936628,0.0234499410515926,-0.0202717222195544,0.0165645955498578,-0.127928889344842,-0.0758429206214133,-0.0174037813681485
"HCC38",0.110894170974149,-0.0614637195186789,-0.0201751737579107,0.112359658259465,-0.0852387183435388,-0.0648642949880024,-0.0750753996514188,0.0415376118502241,-0.090795483436475,-0.0040556907395423,-0.083848549378856,-0.0460941596566961,0.0569048675515392,0.100212162627123,-0.101859257318746,0.185529178696423,-0.084109596674312,-0.0557920796900678,0.312297962973298,0.0924975865556643,-0.00540067534630688,-0.108403635644846,-0.00457032436907287,-0.195166358166807,-0.0316420971830218,-0.165732267185701,0.195811636240284,-0.126846333639698,0.00942056514854658,-0.0461837192140235,-0.0836867244649789,-0.0386616033535246,-0.0877295358289819,0.124805435857135,0.0330249094256306,0.0748601160259851,-0.0119109041392993,-0.0137089851702902,-0.0471451263352676,0.129844090287959,-0.251920883244502,-0.0582426889779546,-0.0832651098608435,0.229039412906838,-0.199152912274103,0.0175478860071592,-0.0967782620653279,-0.251220569884375,-0.0259606080282723,0.141785011781558,-0.181756799149339,-0.0994972218755643,0.0220283338337577,-0.00825872248261967,-0.210730912391319,0.00972758495486867,0.117431295646076,-0.0249895213205945,0.079970482355966,0.020009647450975,-0.122536647170903,0.096726401632665,0.203925828197526,0.0291184954428417,-0.0419307856091418,-0.195759616396314,-0.0453058546246071,0.00114980678233261,-0.204041855952446,-0.00134465643689526,0.00552875389774242,0.110041348559977,0.0583622119597471,0.00208678793931222,0.047253177366236,-0.0807173860482083,-0.00313386392649771,0.0824552930714717,0.0963691398596691,-0.0310704261529029,0.0504739748654719,-0.0511316832662871,0.0403996901121678
"HCC70",0.109496137266631,0.0482505650385715,-0.114311614674128,0.168055719602511,-0.290662985631366,0.081550727470458,-0.156052748847993,0.124366480896129,-0.0428165238184619,0.00215536712772203,0.0205886966281558,0.0863878328112504,-0.0782061805301381,0.000372724179375292,-0.0181562646494195,0.0226234420542758,-0.0597490389960288,-0.0588743987044443,-0.179022591014918,0.0502139816210133,-0.0269133804460206,-0.0511519645777422,-0.0676100759737312,0.0881298093117525,0.042003815042156,-0.12800272987455,-0.00640427441854628,-0.142125243737258,0.00182171677239162,0.00349775773909206,0.0157432994936633,-0.130479391796697,0.0941551293770742,-0.162081897761695,0.105260042052956,-0.0382455042856044,-0.0505533209782026,-0.206405659315142,0.0167023394193993,0.084721338561772,-0.0216970597237312,-0.0205037867556132,0.0606168768363365,-0.122524780692853,0.147795238874806,0.128317602820276,0.239145322339386,-0.144581328922396,-0.0321663834827074,0.0672626782883821,-0.163307827796652,0.0947975131949469,-0.017820247375179,-0.147700867140805,0.242804963694661,-0.0146984235267962,-0.155737585049776,0.190948460685837,0.0418038887702858,-0.016330607329488,-0.0693781537863574,0.124903829306734,-0.0171440401054376,-0.111869211623556,-0.162894251805537,-0.00460785689107683,-0.062330042994949,0.148111955269029,-0.102653588963425,0.309209027081392,0.0125961051462472,-0.140254091114457,0.0221518564442921,0.049296631131496,0.106063825868955,0.0190755650926806,0.167240087716213,0.0825593237881359,0.0221887986818481,-0.0204652242004563,-0.00987235030799578,0.0163713715092004,-0.00859998397732217
"HCT-116",0.111796341768782,-0.00577887680665352,-0.0432789001241991,-0.15105360756178,0.0403405006414524,-0.073577617156712,-0.0843324289760459,-0.0793610133137298,0.213143240870091,0.0298646545593177,0.0573786622816738,-0.0246364632403533,-0.0437179967073893,0.075777524615439,0.0254764802101683,0.025162506544529,-0.0716712997899914,0.0147881586473745,-0.0559516967316655,-0.0560753168276021,0.102824983088526,-0.0145806332853989,-0.0265807996796784,-0.129626572733792,-0.0152996628893306,-0.179878052079012,0.0383242189730822,0.0848934471245392,0.020558154262087,0.0202218567327271,-0.0667293143714477,0.0818389616353651,0.0224385546105101,-0.127031944520844,-0.100420472343234,-0.0165214577542694,-0.0322156478842155,0.125186266668986,-0.149185140020968,0.00011044564086931,-0.0560397713031049,0.0373730108606141,0.0591207532931307,-0.168977466846771,-0.1437614910452,-0.245246605925195,0.0795948354930819,-0.0804219091113965,0.0683415061539248,0.0207719861431692,0.00865221162722111,-0.014143125316398,-0.226279692348316,-0.103823721152982,0.067910249784076,-0.000759599883248866,0.112693866570046,-0.0571348972505017,0.0627834461538761,0.136983503763351,0.115259512844402,-0.0812283494682055,-0.18671667250647,-0.0373109279028218,0.145251217972934,0.161042442053981,-0.0774325965753537,-0.211596480615597,-0.325753563986832,0.181541436434908,-0.313699240579737,0.00286500040574512,0.10379684979584,0.129534410299244,0.157737624993039,-0.0226911365877036,0.00316238983933587,-0.073445004983146,-0.0345403302337733,0.0571343162483315,0.168537939372478,-0.018958237622871,0.0136561147004188
"Hs-578-T",0.106059462396876,-0.220244449632968,0.0605399843486991,0.0901251728228034,0.0691182398337274,0.224196699809575,0.157304700072231,-0.0262216258717816,0.123448581629483,0.043852653063835,-0.0914641540041087,0.0914098942980116,-0.209603791749692,0.304084360014461,0.135029107501434,0.153685343561208,0.221861598711157,-0.0449203650568553,0.18798565288135,0.0468201910640497,0.0620512855549625,0.149787291860157,0.0222966871318232,0.0830220770761136,-0.0490409242083367,-0.0885619500788876,-0.174610301661012,-0.12351816493928,-0.215927984953051,0.0505761932123296,-0.0578224892781793,0.0407251548546457,0.143424697634461,-0.108127516084553,0.0706036050976452,0.0146167072209835,-0.0649977478908734,0.0884821832799924,0.126154625379416,-0.0284673254508113,-0.191372533072953,-0.00536841611190005,0.155503053612517,-0.0287196149906426,-0.0316892495977062,0.150707882148274,0.0788758536596531,0.0971529551293997,0.0713639010924086,0.0343730983272377,-0.0584205120556329,0.0454435155221141,-0.00451330516737058,-0.0499564866538907,-0.0915097319127358,-0.1611872799647,0.0121687336092054,-0.0223933597506442,0.219896342413301,0.0540802176394208,0.0234199326466989,-0.183681870323384,0.0422772903087356,-0.0514948484348314,-0.116477821670814,0.121252530414086,-0.0839750453563218,0.0180386889003206,0.0904655009378558,-0.120182728785129,-0.042734586465012,-0.106181398936621,0.0917409928539607,0.0324796778952011,-0.0822127354315754,0.0206233371241461,-0.033733350532806,-0.0305034451165944,0.0653229428776633,0.0361801327749688,-0.00950408480800978,0.0292457933489758,0.0066235540520116
"HT-1197",0.107693286194035,-0.0129318707733548,-0.141897479091748,0.142542170394818,0.00701329382619677,-0.0583148449779155,0.353545094430839,-0.277501598547354,0.0877375806334663,-0.0478526471467991,-0.00968791999067422,0.0870711177459132,0.0289318920473564,-0.0330522227189988,-0.161608988143028,0.0669567450485368,-0.293127006715384,-0.0735217357160138,-0.0833138381316439,-0.282071155681402,-0.0467655326924595,0.0789952083710154,-0.0757756073870234,0.255310874094397,0.0188861460739554,-0.166980493186213,-0.0110572833474833,0.0651233098486174,-0.100311080776909,0.0448195820880397,-0.042681410188819,-0.0841131829766748,-0.117638568295187,0.0715570612458545,0.10742416256091,0.262106701430855,0.0811495283029715,0.0408322549451339,-0.00280617665305319,-0.13173162367108,0.047619455111369,0.00417577537474416,-0.139149483688678,0.0198141672035563,-0.12518461258058,-0.0337091622267106,0.0610830429517852,0.0210153402431344,-0.0229635032778621,0.0976796325443998,0.228905502828003,-0.0274499682395067,-0.0501122860688887,-0.0437854311072029,0.0898876425615587,-0.234518294537851,0.0558104328622605,0.0645722627853242,0.0467289421417206,0.00961204009437114,-0.109124573937696,0.11524777096058,0.0266773303258969,-0.0904477170210533,-0.0554998547580008,-0.106567434981444,-0.0877146142156792,-0.0182966502867246,0.0314037079699446,-0.0511619588346575,-0.0155746390048872,0.0379020452919603,-0.0132265205419764,-0.00880838745411275,0.0452277856524894,0.0322813018876797,0.0494473679403211,-0.0162429379488389,-0.0279597946709659,-0.0317102450295753,-0.0574628917111344,0.0159362167030926,0.00602670562845662
"HT-1376",0.109635296244402,-0.0100189199135674,-0.0926117505528825,0.134113065203841,-0.0792220075336202,-0.13263503136249,0.27267376989226,-0.086357109077522,0.0366464957888392,-0.0430972745477887,-0.0654042029137927,0.0137414997981356,-0.0519120041350773,-0.136560336316587,-0.0799305303133977,0.0553107562447506,-0.203576135622542,0.0098465119336053,-0.225143088242878,-0.175467765881916,-0.175146826612975,0.0315574515926326,0.0323335059722229,0.0605462716176027,-0.0377647627712547,0.0351367874830628,0.0178434060855948,-0.0928689143771538,0.019450701543788,0.149536021695286,0.0691729358764558,0.116591513783165,0.207277967191492,-0.00891031352828001,-0.107975233426391,-0.339846539139403,0.114729453571431,0.145454558122141,-0.00286839375338835,-0.0927443664728331,-0.155721488048871,-0.0229518414305632,0.153644474824798,0.0749038283352624,0.16191235735965,0.0184706583990213,-0.224993056224377,0.0102233391570237,0.0037271303102655,-0.00174204510514823,-0.3351016978903,0.0405123058252629,-0.0282104443960333,0.0105045101248701,-0.185895069866092,0.225891518853362,-0.0451502949543778,-0.089203948936917,0.0387419256665947,0.0820082762806201,-0.020688434842942,-0.0286321359482232,-0.0367256312091876,0.0211201643547824,0.00418975030894155,0.00771044221304029,-0.0065310765785386,0.0488726942366706,-0.0546985319750801,-0.0198956351725982,0.00682696842608519,-0.0504545386489729,-0.0773974032531322,0.0521403730777399,0.0328685154749607,-0.0465930691963163,-0.108565060677028,0.0261425357479079,0.00878510941479092,0.0766010703617709,-0.000432219330109318,-0.00177694270710207,-0.00898551312677053
"HT-29",0.109588461258095,0.126429459885479,-0.167838687453929,-0.171657584374662,0.0147136362443744,0.120390115308458,0.0821289938881934,0.019912718120221,-0.0946112748604084,-0.00858750556200222,0.104487539496425,-0.000334277826913322,-0.0532000718736723,0.0580150458538422,-0.0175455211199767,0.0959022041604091,0.129449782279791,-0.0935928189873738,0.00541671785524879,0.103429786338647,-0.00423550270702585,-0.150193701279361,-0.142163191911969,0.0247027206173345,0.123464968544651,0.0206882955781762,-0.0437907308006453,0.0838386190315846,0.049713083501153,-0.00840948872424153,-0.0177448502296977,-0.0352565556448715,-0.0298200745591953,0.109707082954404,-0.0167356775789791,-0.0646605663853917,0.0542294928603426,-0.0235506867248226,-0.0730271730608499,-0.165232917492582,-0.0570835025587431,0.0876079214589112,0.240243692149635,0.0594657952351481,-0.0144807582929887,-0.0759487994701172,0.0503277027741753,0.193981748690798,-0.0506641454377408,0.0939466677317028,-0.1183078395297,-0.0161677844309596,0.00409545083074426,-0.0660879159381219,0.0753254756634701,-0.0401947570672811,-0.103801183357841,-0.0486518884986658,-0.0606717189954532,-0.135894480522896,0.0951233562515095,0.155623217253453,-0.0488720701499925,0.131372990137984,-0.249356304851653,-0.179139105209134,-0.162780615238766,-0.408862554119678,-0.0760619564310526,-0.0814278475665162,0.0579521010441914,-0.0338366343247414,-0.21119109639762,-0.201899540566807,0.0300281440074588,0.0384317959328747,-0.0234932791790018,-0.0853002583406928,0.19325627418026,0.0195563469123269,0.105469110853056,0.0430274538844499,0.00328379792771899
"J82",0.11102591079228,-0.154688873132595,-0.00137760396627441,0.0946315220226106,0.0220029116613103,0.0751689104457647,0.174235343035189,0.0847818918397922,-0.0534837359968724,-0.188181132684807,-0.0726294006671708,-0.0917594984149693,0.13044842558984,-0.0344062046509817,-0.00462514499875747,-0.0592551891649467,0.00781915085920508,-0.0370289624973032,-0.0210765380686188,0.0597311900369701,0.035524767769128,-0.0109932044937429,0.0825459044948112,-0.00521463017391626,0.0624701030595602,0.0781611855046819,-0.00880536116265492,-0.0261679834648287,0.0589673131574788,-0.0260655096228406,-0.0149552215070748,-0.136236608428094,0.00986447555764546,-0.0432321982408885,-0.0277271257157642,-0.0573348018717722,-0.0480678574013023,-0.0618973449978667,0.00484930584476896,0.0560043513658588,0.0464291320661599,0.124221330748411,-0.0289761845328454,0.0319776103945932,-0.133720698518317,-0.0255837081055752,0.131015429204242,0.00993139194794085,-0.0467002752351298,-0.074258235272216,-0.0112195676934761,0.0964711323953717,-0.0516205920459119,-0.142185791705999,0.0253423596432121,0.0190931012568054,-0.045145272284295,0.0837665196973785,-0.0817233688797171,0.16976420615296,0.013416972764215,0.181848037789709,-0.0111192214568799,0.0204805959970066,0.199735613666916,0.0456440483734796,-0.12640145044511,0.106309377634353,-0.0180564912998674,-0.143760421204251,0.270764232663303,0.0343474294845019,0.201111184961961,-0.0205051981216719,-0.04321166410128,-0.182512889290719,0.00121603642634564,-0.363156988880794,0.013132361159239,0.35868669155152,0.3112449793871,-0.0116275511760194,-0.039762148652827
"KATOIII",0.108922279594159,0.10707129612291,-0.104502281577455,-0.185405234324888,-0.140927451531298,0.115722051744512,0.0867711162817458,0.133317243615735,0.0366828472499194,-0.0487626725552625,0.0949070438900805,-0.0304193925038295,0.0466353112405649,-0.0704512578175425,0.0513169066193543,0.0828094446211612,0.0609719745839599,-0.0569485859981163,0.00287481136214177,-0.0906037324649063,-0.09572345706865,0.0676204535929774,0.290076954367602,-0.0168362228335498,0.00753681889549191,-0.225816350387485,-0.118562666944335,-0.0866706131268402,0.0175564873323327,0.15141596461469,-0.228881753432109,0.11596898001177,-0.160097306179648,0.156905425932412,0.0466476393374572,0.0987698410111722,-0.019613244461214,0.0989234559727017,-0.392963581513575,0.0915304599600448,0.119837246676136,-0.0154727519369551,0.106968337374841,0.107737961901105,0.141285530544111,0.204073980427333,-0.0455701127992936,-0.00736262586534435,0.14939358529474,-0.120933634617623,0.106500629686253,0.0926522760077797,0.0413856510470788,0.00984479176508024,0.132300483622907,-0.00164284892882693,-0.0616976588258088,-0.188116867474566,0.0816274161155828,-0.132993865068939,0.0333580633467295,-0.062859325488174,0.061661702250016,0.122880269386559,0.0495831738273537,-0.00192252869595077,0.0505807361225474,0.172541979056775,-0.108996862281132,0.00789266947719026,0.0525523540499923,0.0123352254549802,0.0100136989656371,0.0636540677628686,-0.0601588663837565,-0.0395193505540145,0.0245761287575241,-0.0324573295610556,0.0148928258727706,0.00200540329633873,0.0608783981106388,-0.047778864533425,-0.0203842566037025
"KMS-11",0.107134203243808,-0.0225780186227879,0.146989833512153,-0.125496709624684,-0.126050167664446,-0.036381745064052,0.000761301111003829,0.000219832114123755,0.00530329807397184,-0.152390436674057,-0.185238303054276,0.214526214217001,-0.0704012397053703,-0.335963672436621,0.059033783773995,0.292021408976499,0.326203111493348,0.300338793125829,0.0497742917915491,-0.392192382058587,-0.00102718971400337,-0.112800035329966,0.102545085783811,-0.0166011554779351,0.294513366670452,-0.0657202427444614,-0.0718054440960149,0.0885712087880201,-0.0646919221208556,-0.206902285229203,0.14416519743792,-0.0550047226286042,0.0034140544665685,-0.121398616673804,-0.0256415660698607,-0.0161904269122141,0.0452953583683035,-0.0744196762201737,0.0384303220010363,0.05148246268174,-0.0326530362391727,-0.0541187577928485,0.0179321989287574,-0.00549149669355724,-0.0717820382539176,-0.0380009599557114,0.0335889129123952,-0.0376267762397185,-0.00633588359101406,0.00657258408918428,0.0662901430478744,-0.0047092828598668,0.0368350819212556,-0.00826124276512245,-0.0411421632545468,0.0604534334240597,-0.0166867899758347,0.0195221003867322,0.00343956375906231,-0.00542080812759179,-0.00120186872753299,0.0274833823351781,0.0860943265664885,-0.0211099778937789,-0.0071269119492908,-0.0212928436292791,0.0294806483168365,-0.0435908880319871,-0.039298994894622,0.00429297263157719,-0.0308137847726183,0.0337520748586639,-0.000394374712768439,-0.033258946565055,0.0100180999686451,-0.00400921448177928,-0.00387217998760215,0.0104578475188182,0.0028562660752284,0.0262284157697517,-0.0307075418517788,-0.022921138919252,0.00949027483519632
"KU-19-19",0.110377517566162,-0.0667393894916591,-0.0892574179075143,0.00369561329851832,0.146458168251651,-0.11134957528872,-0.0654527216568152,-0.0182073872170581,0.139309190733914,0.189241410519129,-0.0431591766105174,0.0588952398958182,-0.132855114870116,-0.0124013949012402,-0.00745247928477421,0.246289027780002,0.0217615219195223,-0.0525741196028021,0.000488140984320808,0.147636031811236,-0.121462441978687,-0.135990706542093,-0.0147434164858031,0.0757157798315969,0.0854936930665647,0.00393012528908175,0.18683045581617,0.0414760930772346,0.120465819996693,0.0171901501182272,-0.135706619429032,-0.064054856981818,-0.0371669800973985,-0.272605991938686,0.0787958976449456,0.117544055182159,-0.142453852131671,-0.103584512612597,-0.17500388505845,-0.22066140678362,-0.0367668399098331,-0.0381204900799404,-0.222590191356412,0.0120202269914671,0.0727837489473593,-0.230826851106807,0.0456952471778099,0.0782894767903759,0.0193896683227062,0.0166834671142914,0.00765864714840425,0.241582992775983,-0.16229235395335,0.170672961543138,-0.0730422118681403,0.187958379088008,-0.119287089701014,-0.0288055288455375,0.0348242541168334,-0.00996687123300054,0.0650609737281243,-0.0990262161056058,0.013568372687084,0.108793763341603,0.073155990213491,-0.0610507691412613,-0.0116779355463818,0.232459250633412,0.0656479452377068,-0.129479458242578,0.0607838712630762,-0.117728060272389,-0.0599085765497407,-0.124498998111423,-0.0375243425674614,0.00647116561673591,0.0749371987867007,0.00373131517773491,0.0238228341804465,-0.00383793955493698,-0.0229227091653245,-0.00320467920552262,0.0134804493166357
"LS-513",0.108219525352728,0.12781531552839,-0.185166453601217,-0.234181329673899,-0.0564194960713233,0.120064110102555,0.17742146359735,0.036942824850915,-0.0503111502105452,-0.0812097285439529,0.0702345687008294,0.0295582786084468,-0.0172340106271678,0.000684816281752936,-0.0209288117250774,0.0067276711016074,-0.0966863544969413,-0.0040658883733593,0.0612026099357496,0.0483925021533204,-0.0119940546106789,-0.00829021077016933,-0.0636290568322785,0.0746104336799865,-0.178903707795052,0.168891133399972,0.14843931458555,0.0230894230304061,-0.130511013435486,-0.12247664438048,0.06241473141544,0.0897985954223539,-0.0575965375194445,-0.266829660535644,-0.0797336740701927,0.00455703040696356,0.0617960408300238,-0.0714744378133158,0.126813648449526,0.109312414899124,-0.0917033326073352,0.0532932284399492,-0.0685157182025812,0.0540001639670042,-0.0334919889929111,0.000374545217482142,-0.0615630646101377,-0.0195915089952456,0.144872321199665,-0.108874051693211,0.146295678305233,-0.073355851774077,0.0209361956967224,-0.136570275199653,-0.0277041901267054,0.191420676298177,0.174341396615321,0.00368951764520489,0.0989271098435167,-0.153964950463449,-0.0581146772013308,0.0066811419909008,-0.0647561840800241,-0.0119548359581501,-0.00836474442579419,-0.134779340232481,0.12236726549295,0.11118153741416,0.117522079296486,0.172771413671961,-0.161893983723319,-0.0987112544323756,0.0663435307701438,-0.0224400644279605,-0.214446202834085,0.212999585202734,0.0294444118774288,-0.0591306165477907,0.234553684759388,0.129288559620167,0.122248361968308,-0.131855436378214,0.0680857288442195
"M14",0.109176202817429,-0.131835335841996,0.113013339246262,-0.0523821421370911,-0.140422887473477,0.198285811014099,0.12443111947657,-0.0264581114344029,0.0575320926320466,0.252867659844841,-0.036984067379345,0.0471026026133414,0.139267374041458,-0.278432075123253,-0.173655783853853,0.0467891859783802,-0.0375925618470076,0.0239291992533537,-0.00781815387723439,0.13639063547141,0.0703020906547559,0.0201514288070228,-0.0615588049240373,-0.0798623378049298,-0.0606345018417816,0.0683222279880956,-0.0223165250250198,0.00718394244147497,0.0752407332736522,-0.00628288969615021,-0.0327323703370372,0.0195919470096661,0.0758970178846203,0.0852043998932573,0.0253105841635313,0.0283128094076866,0.0302290939770984,-0.072416232955068,-0.110902203139828,0.0493206114956867,-0.039727773187215,-0.0272035395121561,0.0544114681225524,-0.152673226418398,0.0710867684900104,0.0358168803679781,-0.0992079624520126,-0.133058288808776,0.0176696826050064,0.171526715690007,0.109409975048161,-0.0115553215825837,-0.0602740123511384,-0.0556768959842586,-0.000121599237476219,-0.0726132012376034,-0.0485113552078501,0.0706974435615212,-0.252779639294456,-0.0957620858352949,-0.0420692573661777,-0.0755502914686875,-0.112430948658786,-0.098638109821906,0.0872990779644267,0.142759289488629,-0.0498491600843859,0.0352817036457259,0.0640654120810684,-0.178299579835617,-0.075582269444858,-0.117433865969948,0.191172186538701,-0.1631382268412,0.0914138728098798,-0.0660961902856584,-0.228382205346108,0.13027988118483,0.328273205564051,-0.14599273609068,0.0550094175567094,-0.0225445658880547,0.0308859809566164
"MCF7",0.110726399430565,0.125200622004147,0.108317164753227,0.00649401122616005,0.0925668098307706,-0.0804357463231902,-0.0716782465087416,-0.0206606235686241,0.0817567707087416,-0.0788652978694783,0.0080759429849931,0.0134431372596956,0.10603994988776,0.0247214884218286,0.0686033606864093,0.0437847750550616,-0.109899757829982,0.117827686102281,0.173957479530507,-0.022543968200693,-0.101515788547428,0.0211303253954707,-0.166792977412633,-0.0619379520435374,-0.00712978467985515,0.01853170576151,-0.104582176319438,-0.0948648692521051,0.122168545391471,-0.133193478421867,0.0029551588317352,0.322974806491685,0.0154480591756862,-0.0671304283364687,0.086277533430352,-0.0430795783340754,-0.0359333626582237,-0.118776534793969,-0.0726142918396602,0.00749711340826583,0.0946121390430334,0.255845189960063,0.0340422894220515,0.0465647892114601,0.101270608737542,0.0815124849435845,-0.104590699124106,-0.0153765178903509,-0.139587555283793,-0.107405207700499,0.00657200619990925,0.140727395210618,0.0231910193947813,0.0333652096838884,-0.072515146826167,-0.130960212421481,-0.12604644395929,-0.0669689435756777,0.0907063552009338,-0.0335446475854958,-0.149923186198483,0.136554621437608,-0.231717807496355,-0.301956014870313,0.0309242134420676,-0.103442353735062,-0.108945313388489,-0.0820559927609081,-0.0666105983874906,-0.199646330535281,-0.0855494378655379,-0.0933740639413414,0.101085259912535,-0.0388451025484649,-0.160962966796921,-0.0459926670058727,0.245209891792143,0.134558706485137,-0.0778789352797571,0.0610017436823653,0.00230336467465199,0.0442966126996499,-0.00608702700542925
"MDA-MB-157",0.10989639886552,0.0014540415982444,0.104120501249399,0.0300685853527555,-0.216618981269121,0.0240378554609896,-0.158617130743288,-0.155238979312706,0.0296627755593715,0.0445617739233883,0.0847413805039454,-0.0678523999141413,0.104366982140196,0.200987794597049,0.0067430554274245,0.124413378554562,-0.107497829242198,-0.0209753991322712,0.0489397622525658,-0.0535240449981895,-0.0511153140647752,-0.181751891909086,0.27250321898589,-0.0352241745231244,-0.129199855743149,0.138385610669512,0.0699998342377101,0.0876527618196783,-0.021565680122145,-0.0890657570119899,0.0984762166621944,-0.101234516399727,-0.161059474296405,-0.0131233030167592,0.127284630213327,-0.385631916305742,0.170110483555452,0.045317193818808,-0.0999013486832134,-0.207160866344742,-0.0949696000123079,-0.0790715633870972,-0.100047594770957,-0.11919531202327,-0.0303078099791606,0.119682124626353,0.20516982845349,-0.0289509747179456,0.0491693387193589,-0.184715526180129,0.106863950344307,-0.0491931206306017,-0.0340475518932168,0.0293086849111656,0.0586817900363568,-0.0582291646447658,0.0482893802549403,-0.157734818960915,-0.147893485709402,0.0101251570068663,-0.0484020412578496,-0.0418126816404194,0.0475641642316473,-0.110041118382258,-0.117238723130472,0.0287660453540919,-0.129114635426613,0.00502985069508333,0.0962670072490476,-0.0824145719855436,-0.0789980915579213,-0.0188942446455509,-0.0799628535673887,0.0331897263730025,-0.0920074105744956,-0.116984188691494,-0.0101728143544228,-0.0555815875299672,0.0175807274073787,0.0451131916308569,-0.0590115375946315,0.018768344960983,-0.019535224297116
"MDA-MB-231",0.111188600797951,-0.15940884679866,-0.0182868835090199,-0.000975247918196844,0.102469449518841,0.0147612346662066,0.0193915275755,0.137683536531648,0.12037835117861,-0.0215808884633565,-0.0633723113030424,0.00341072457928171,-0.03272899345345,-0.0463421831692861,0.0151816105859298,-0.0601777472632,0.00536549831219971,-0.0327458063234973,0.0251895346001776,-0.0318085228514372,0.152015555771066,-0.0795902556167246,-0.0495084522240173,-0.0290238757090196,0.017289119559698,0.112682703214497,-0.0650165711744437,-0.00465002916969618,-0.0966522205456314,0.106908535399914,-0.00109736885688689,-0.052388490398847,0.0202595314460075,-0.0231946498802039,0.245793443848414,-0.024410292582172,0.0533454045791024,0.0815075713355378,0.0506650822303068,0.0235175890615638,0.065983921648123,0.0376843813912563,-0.107187879712212,-0.0341198711649924,-0.138325091491071,0.253781514681716,0.00637573545137012,0.0133566015155268,-0.06185077749157,-0.0431891330022723,0.0800236628997784,0.138247402039886,0.04529114362801,-0.0148498223702965,0.0271312668602182,0.260420129970235,0.156625239661289,-0.186947280584675,-0.00307349351225922,0.0967588132468297,0.0911507698234205,0.270197478911575,-0.128894089320813,0.0726315658548405,0.132943025927476,-0.0289685669484656,-0.00109595466256138,-0.0571759881654923,0.0353720803737713,-0.0646163628966772,0.0406377122822089,-0.0379435324122086,-0.237560664742418,0.278267514776411,0.202046400252835,0.0159779148998165,0.157119685254634,0.231321733890979,0.22363799829566,-0.191426414831389,0.0806383153691268,0.0451485239192993,-0.00729470975142929
