"","PCA.1","PCA.2","PCA.3","PCA.4","PCA.5","PCB.1","PCB.2","PCB.3","PCB.4","PCB.5"
"IAP.Vinorelbine",5.43358855128122,-2.46906137570882,5.22042657085497,0.978140759394969,-0.458334279511792,-3.49065766646431,8.47791185643269,6.03932672026691,0.969349324129198,0.462540602456343
"IGFR_3.MAP2K_1",-1.51603801762368,2.16163832996668,4.13304485074796,-0.109483468822308,-0.0335739063577595,23.1706014476955,6.46014289406978,-1.71541244394015,-4.89892761682413,-17.7438908730822
"IGFR_3.TKI",-1.51603801762368,2.16163832996668,4.13304485074796,-0.109483468822308,-0.0335739063577595,1.47086829968161,-5.80535802474077,-0.869619032160108,-0.51156281346282,-0.26810262508307
"IGFR_4.MAP2K_1",-0.894916613957716,2.318274858673,4.78836726401211,-0.41578069539464,-0.349311268766856,23.1706014476955,6.46014289406978,-1.71541244394015,-4.89892761682413,-17.7438908730822
"JAK.MTOR",-7.61441077285321,8.16709140359259,0.700823275389757,-0.175012996690018,0.0382367105349235,-6.08977195240524,-2.61880012793761,-6.00661953520333,-0.374810966035263,-0.241269137355026
"MAP2K_1.MTOR_1",23.1706014476955,6.46014289406978,-1.71541244394015,-4.89892761682413,-17.7438908730822,23.5478303225711,2.33495123001014,-4.73311389651516,6.37386657940529,2.03064477712979
"MAP2K_1.PIK3C",23.1706014476955,6.46014289406978,-1.71541244394015,-4.89892761682413,-17.7438908730822,21.5076218254945,4.00637883774843,-1.55600909182941,16.7905756433946,-3.19045508204433
"MAP2K_1.PIM1",23.1706014476955,6.46014289406978,-1.71541244394015,-4.89892761682413,-17.7438908730822,-0.304219411762266,-4.28219147778798,1.00686545347907,-0.530220680791705,-0.0176705652618924
"MAP2K_1.PIP5K1",23.1706014476955,6.46014289406978,-1.71541244394015,-4.89892761682413,-17.7438908730822,-11.6687352114186,7.44489819069731,-5.27858314573714,-0.74884305661378,-0.157658185927998
"MAP2K_1.PTK2",23.1706014476955,6.46014289406978,-1.71541244394015,-4.89892761682413,-17.7438908730822,4.00820928646744,-3.83113670664402,8.16017005927589,-0.668140946959333,0.00228981938059838
"MAP2K_1.SLC16A4",23.1706014476955,6.46014289406978,-1.71541244394015,-4.89892761682413,-17.7438908730822,-10.4136134641238,7.6348351880649,-3.78148662451509,-0.439163357018717,-0.581290005353783
"MAP2K_1.TKI",23.1706014476955,6.46014289406978,-1.71541244394015,-4.89892761682413,-17.7438908730822,1.47086829968161,-5.80535802474077,-0.869619032160108,-0.51156281346282,-0.26810262508307
"MAP2K_3.PIK3C",-8.09235649824941,3.92631992354148,-2.95610909890673,0.231787013684007,-0.773177514631117,21.5076218254945,4.00637883774843,-1.55600909182941,16.7905756433946,-3.19045508204433
"MTOR_1.PIK3C",23.5478303225711,2.33495123001014,-4.73311389651516,6.37386657940529,2.03064477712979,21.5076218254945,4.00637883774843,-1.55600909182941,16.7905756433946,-3.19045508204433
"MTOR_1.PIK3CA_4",23.5478303225711,2.33495123001014,-4.73311389651516,6.37386657940529,2.03064477712979,-8.97435589031152,6.54192646829573,-2.4743103309252,-0.187012841226947,0.00906946090106335
"MTOR_1.SLC16A4",23.5478303225711,2.33495123001014,-4.73311389651516,6.37386657940529,2.03064477712979,-10.4136134641238,7.6348351880649,-3.78148662451509,-0.439163357018717,-0.581290005353783
"MTOR_1.TNKS_PARP6",23.5478303225711,2.33495123001014,-4.73311389651516,6.37386657940529,2.03064477712979,-6.43502547967806,4.11260828503967,-0.505838781593365,-0.398486470057689,-0.229834503386582
"PARP1.PIK3C",0.076213280533479,-2.36785035467183,2.20825355598439,-0.838577972639462,-0.374198411077468,21.5076218254945,4.00637883774843,-1.55600909182941,16.7905756433946,-3.19045508204433
"PARP1.PIK3CB_PIK3CD",0.076213280533479,-2.36785035467183,2.20825355598439,-0.838577972639462,-0.374198411077468,27.4017356671911,10.1465860331262,-5.25443303280622,-4.47306016810464,4.27930739012832
"PIK3C_2.PIK3CA_4",-8.15064490023302,7.45930764981329,-0.964010060337318,-0.723032892459592,-0.164283976941618,-8.97435589031152,6.54192646829573,-2.4743103309252,-0.187012841226947,0.00906946090106335
"PIK3C.PIM1",21.5076218254945,4.00637883774843,-1.55600909182941,16.7905756433946,-3.19045508204433,-0.304219411762266,-4.28219147778798,1.00686545347907,-0.530220680791705,-0.0176705652618924
"PIK3C.PIP5K1",21.5076218254945,4.00637883774843,-1.55600909182941,16.7905756433946,-3.19045508204433,-11.6687352114186,7.44489819069731,-5.27858314573714,-0.74884305661378,-0.157658185927998
"PIK3C.TNFSF10",21.5076218254945,4.00637883774843,-1.55600909182941,16.7905756433946,-3.19045508204433,-0.854842178745965,-13.5662884281309,-3.87234885131634,-0.585426005025278,-0.201230064082943
"PIK3CB_PIK3CD.PIP5K1",27.4017356671911,10.1465860331262,-5.25443303280622,-4.47306016810464,4.27930739012832,-11.6687352114186,7.44489819069731,-5.27858314573714,-0.74884305661378,-0.157658185927998
"PIK3CB_PIK3CD.SLC16A4",27.4017356671911,10.1465860331262,-5.25443303280622,-4.47306016810464,4.27930739012832,-10.4136134641238,7.6348351880649,-3.78148662451509,-0.439163357018717,-0.581290005353783
"PIK3CB_PIK3CD.TNKS_PARP6",27.4017356671911,10.1465860331262,-5.25443303280622,-4.47306016810464,4.27930739012832,-6.43502547967806,4.11260828503967,-0.505838781593365,-0.398486470057689,-0.229834503386582
"PIK3CB.Topotecan",-3.47956114672854,-4.33229043412161,-1.69067772722857,0.913452542549776,1.43408882016646,-7.8728075400519,5.3800764172842,-2.00293802767663,1.66634479267268,-0.124741872705634
"PIM1.TOP2_2",-0.304219411762266,-4.28219147778798,1.00686545347907,-0.530220680791705,-0.0176705652618924,-1.57360269038201,6.65683648571668,6.7792796138655,1.83628841175468,0.0505215368014253
